Timestamp,Extractor_initials,Checker_initials,Checker_comment,Article_DOI,Article_title,Article_author,Article_journal,String_development_described,String_development_comment,String_development_record_provided,String_development_record_comment,String_development_seed_papers_used,String_development_seed_papers_comment,String_sensitivity_evaluation_mentioned,String_sensitivity_evaluation_mentioned_comment,String_sensitivity_evaluation_source_number,String_sensitivity_evaluation_sources_comment,String_sensitivity_test_papers_used,String_sensitivity_test_papers_comment,String_sensitivity_test_papers_terminology,String_sensitivity_test_papers_number,String_sensitivity_test_papers_sources,String_sensitivity_test_approach,Information_specialist_involved,Information_specialist_comment,General_comment,Search sources,Final_string_provided_comment,Final_string_provided,String_development_described,String_development_comment,String_development_record_provided,String_development_record_comment,String_development_seed_papers_used,String_development_seed_papers_comment
7/3/2023 22:15:26,ML,SY,,10.1002/14651858.CD015405,Anticholinergic deprescribing interventions for reducing risk of cognitive decline or dementia in older adults with and without prior cognitive impairment,Taylor-Rowan,Cochrane Database of Systematic Reviews,no,,no,,,,no,,,,,,,,,,yes,"""The review group Information Specialist will perform a 'first pass' screen to remove clearly irrelevant titles.""",,"EbscoHost (CINAHL Plus, EconLit, ERIC, Medline), OVID (Embase/Embase Classic, PsycINFO, Medline), Web of Science (Medline, Web of Science Core Collection), references","Appendix 1, MEDLINE, EMBASE, PsycINFO, CINAHL (EBSCOhost), WoS",yes (exact search strategy for all sources),,,,,,
7/3/2023 22:18:49,ML,SY,,10.1002/14651858.CD015142,Antithrombotics after infra-inguinal peripheral endovascular treatment,Thomas,Cochrane Database of Systematic Reviews,no,,no,,,,no,,,,,,,,,,yes,"""The Information Specialist has devised a draft search strategy for RCTs for MEDLINE, which is displayed in Appendix 1.""",,"ClinicalTrials.gov, Cochrane Library (CENTRAL), EbscoHost (CINAHL Plus, EconLit, ERIC, Medline), OVID (Embase/Embase Classic, PsycINFO, Medline), Cochrane Vascular Specialised Register via the Cochrane Register of Studies (CRS‐Web); World Health Organization International Clinical Trials Registry Platform; references",Appendix 1. MEDLINE,yes (exact search strategy for at least one source),,,,,,
7/3/2023 22:22:45,ML,SY,,10.1002/14651858.CD015350,Topical antibiotics for treating bacterial keratitis: a network meta-analysis,Ting,Cochrane Database of Systematic Reviews,no,,no,,,,no,,,,,,,,,,yes,"""We thank Lori Rosman, Information Specialist for Cochrane Eyes and Vision US Project (CEV@US), who created the electronic search strategies.""","Hedges used: ""The search filter for trials at the beginning of the MEDLINE strategy is from the published paper by Glanville et al (Glanville 2006).""","ClinicalTrials.gov, Cochrane Library (CENTRAL), OVID (Embase/Embase Classic, PsycINFO, Medline), PubMed (Medline), Virtual Health Library (LILACS), The World Health Organization (WHO) International Clinical Trials Registry Platform (ICTRP); references","Appendix 1 (CENTRAL), Appendix 2 (MEDLINE), Appendix 3 (Embase), Appendix 4 (PubMed), Appendix 5 (LILACS), Appendix 6 (ClinicalTrials.gov), and Appendix 7 (ICTRP)",yes (exact search strategy for all sources),,,,,,
7/3/2023 22:27:57,ML,SY,,10.1002/14651858.CD014849,Perinatal internet-based cognitive behavioural therapy for preventing postnatal depression,Toyomoto,Cochrane Database of Systematic Reviews,no,,no,,,,no,,,,,,,,,,yes,"""Information Specialist (search development and review, provided editorial guidance to authors, edited the article): Sarah Dawson, CCMD and University of Bristol.""",,"ClinicalTrials.gov, Cochrane Library (CENTRAL), EbscoHost (CINAHL Plus, EconLit, ERIC, Medline), OVID (Embase/Embase Classic, PsycINFO, Medline), Web of Science (Medline, Web of Science Core Collection), Cochrane Common Mental Disorders Controlled Trials Register (CCMDCTR); World Health Organization International Clinical Trials Registry Platform; NHS Economic Evaluation Database (NHS EED; archived, current to Dec 2014); references; contacting researchers",Appendix 1. MEDLINE,yes (exact search strategy for at least one source),,,,,,
7/4/2023 6:39:10,ML,SY,,10.1002/14651858.CD015159,Interventions for unresectable intrahepatic cholangiocarcinoma: a network meta-analysis,Tran,Cochrane Database of Systematic Reviews,no,,no,,,,no,,,,,,,,,,yes,"""The Cochrane Hepato‐Biliary Group Information Specialist will search The Cochrane Hepato‐Biliary Group Controlled Trials Register via the Cochrane Register of Studies Web"", ""Information Specialist (database searches): Sarah Louise Klingenberg, Denmark""  ",,"Cochrane Library (CENTRAL), Google Scholar, OVID (Embase/Embase Classic, PsycINFO, Medline), PubMed (Medline), Scopus, Web of Science (Medline, Web of Science Core Collection), Food and Drug Administration (FDA) (www.fda.gov); European Medicines Agency (EMA) (www.ema.europa.eu/ema/); World Health Organisation International Clinical Trial Registry Platform (www.who.int/clinical-trials-registry-platform); ISRCTN Registry (www.isrctn.com); references; similar articles; manufacturers websites; contacting researchers",Appendix 1. MEDLINE (PubMed) ,yes (exact search strategy for at least one source),,,,,,
7/4/2023 6:44:28,ML,SY,,10.1002/14651858.CD014968,Visual tubal patency tests for tubal occlusion and hydrosalpinx,Tros,Cochrane Database of Systematic Reviews,no,,no,,,,no,,,,,,,,,,yes,"""In collaboration with the Cochrane Gynaecology and Fertility (CGF) Group's Information Specialist, we will search the following electronic databases:"", ""We would like to thank Marian Showell, the Information Specialist from the Cochrane Gynaecology and Fertility Group, for developing the search strategy, """,,"ClinicalTrials.gov, Cochrane Library (CENTRAL), EbscoHost (CINAHL Plus, EconLit, ERIC, Medline), OVID (Embase/Embase Classic, PsycINFO, Medline),  International Standard Randomised Controlled Trial Number (ISRCTN) registry (www.isrctn.com/); the World Health Organization (WHO) International Clinical Trials Platform (ICTRP) Search portal (apps.who.int/trialsearch/); references; contacting researchers","Appendix 1. CENTRAL, Appendix 2. MEDLINE, Appendix 3. Embase, Appendix 4. CINAHL",yes (exact search strategy for at least one source),,,,,,
7/4/2023 6:51:55,ML,SY,,10.1002/14651858.CD015376,Interventions for treating urinary incontinence in older women: a network meta-analysis,Vesentini,Cochrane Database of Systematic Reviews,no,,no,,,,no,,,,,,,,,,no,,using mainly Cochrane Incontinence Specialised Register,"ClinicalTrials.gov, Cochrane Library (CENTRAL), OVID (Embase/Embase Classic, PsycINFO, Medline), World Health Organization International Clinical Trials Registry Platform (WHO ICTRP); PEDro (the Physiotherapy Evidence Database); conference proceedings; references; contacting researchers","Appendix 2. Search terms ‐ Cochrane Incontinence Specialised Register. Note - no search string for PEDRO provided, so not coding as ""all""",yes (exact search strategy for at least one source),,,,,,
7/4/2023 6:57:56,ML,SY,,10.1002/14651858.CD015422,Topical repellents for malaria prevention,Wagah,Cochrane Database of Systematic Reviews,no,,no,,,,no,,,,,,,,,,no,,using Cochrane Infectious Diseases Group Specialized Register,"Cochrane Library (CENTRAL), OVID (Embase/Embase Classic, PsycINFO, Medline), Virtual Health Library (LILACS), Cochrane Infectious Diseases Group Specialized Register; United States Armed Forces Pesticide Management Board (US AFPMB); French Institute of Research for Development's Horizon Pleins Textes; CAB Abstracts; WHO International Clinical Trials Registry Platform; the meta‐Register of Controlled Trials (mRCT); conference proceedings; contacting researchers; contacting manufacturers; references",Appendix 1. MEDLINE (Ovid),yes (exact search strategy for at least one source),,,,,,
7/4/2023 7:04:39,ML,SY,,10.1002/14651858.CD014782,Mistletoe extracts for cancer treatment,Wider,Cochrane Database of Systematic Reviews,no,,no,,,,no,,,,,,,,,,yes,"""We would like to thank Jo Morrison from the Cochrane Gynaecological, Neuro‐oncology and Orphan Cancer Group (GNOC) for clinical input as well as the GNOC editorial team: Gail Quinn, Clare Jess and Tracey Harrison for their contribution to the editorial process and Jo Platt for designing the search strategy.""",,"ClinicalTrials.gov, Cochrane Library (CENTRAL), EbscoHost (CINAHL Plus, EconLit, ERIC, Medline), OVID (Embase/Embase Classic, PsycINFO, Medline), PubMed (Medline), Web of Science (Medline, Web of Science Core Collection), International Clinical Trials Registry Platform (ICTRP) (http://www.who.int/ictrp/en/); references; contacting researchers",Appendix 1. MEDLINE,yes (exact search strategy for at least one source),,,,,,
7/4/2023 7:09:43,ML,SY,add note about hedge to columns P,10.1002/14651858.CD015236,Prebiotics for people with cystic fibrosis,Williams,Cochrane Database of Systematic Reviews,no,,no,,,,no,"Use of hedges: ""Note: Lines #3 ‐#13 are the Cochrane Highly Sensitive Search Strategy for identifying randomized trials in MEDLINE: sensitivity‐maximizing version (2008 revision); PubMed format. Available from: https://training.cochrane.org/handbook/version‐6/chapter‐4‐tech‐suppl, page 60""",,,,,,,,,yes,"""The Cochrane Cystic Fibrosis and Genetic Disorders Group's Information Specialist will conduct a search of the Group's Cystic Fibrosis Trials Register for relevant trials using the following terms: prebiotics.""","using Cochrane Register. Use of hedge: ""Note: Lines #3 ‐#13 are the Cochrane Highly Sensitive Search Strategy for identifying randomized trials in MEDLINE: sensitivity‐maximizing version (2008 revision); PubMed format. Available from: https://training.cochrane.org/handbook/version‐6/chapter‐4‐tech‐suppl, page 60""
","ClinicalTrials.gov, Cochrane Library (CENTRAL), OVID (Embase/Embase Classic, PsycINFO, Medline), PubMed (Medline), handsearching journals; conference proceedings; World Health Organization International Clinical Trials Registry Platform (ICTRP) (trialsearch.who.int/); references; contacting researchers","Appendix 1. PubMed, ClinicalTrials.gov, WHO ICTRP",yes (exact search strategy for all sources),,,,,,
7/4/2023 7:14:15,ML,SY,add note about hedges to columns P and J,10.1002/14651858.CD015387,Surgery for spontaneous supratentorial intracerebral haemorrhage,Wilting,Cochrane Database of Systematic Reviews,no,"""All search strategies deployed will be combined with subject strategy adaptations of the highly sensitive search strategy designed by Cochrane for identifying RCTs, as described in Chapter 4 of the Cochrane Handbook for Systematic Review of Interventions (Lefebvre 2022).""",no,,,,no,"""All search strategies deployed will be combined with subject strategy adaptations of the highly sensitive search strategy designed by Cochrane for identifying RCTs, as described in Chapter 4 of the Cochrane Handbook for Systematic Review of Interventions (Lefebvre 2022).""",,,,,,,,,yes,"""The search strategies for electronic bibliographic databases will be modelled on the search strategy designed for MEDLINE Ovid (Appendix 1), which was developed under the guidance of the Cochrane Stroke Group Information Specialist."", ""We also thank Joshua Cheyne for his valuable help with the development of the search strategy.""","used hedges: ""All search strategies deployed will be combined with subject strategy adaptations of the highly sensitive search strategy designed by Cochrane for identifying RCTs, as described in Chapter 4 of the Cochrane Handbook for Systematic Review of Interventions (Lefebvre 2022).""","ClinicalTrials.gov, Cochrane Library (CENTRAL), OVID (Embase/Embase Classic, PsycINFO, Medline), Scopus, Web of Science (Medline, Web of Science Core Collection), World Health Organization (WHO) International Clinical Trials Registry Platform (www.who.int/ictrp/en/); references; contacting researchers",Appendix 1. Preliminary MEDLINE (Ovid) ,yes (exact search strategy for at least one source),,,,,,
7/4/2023 7:38:04,ML,SY,,10.1002/14651858.CD014935,Corticosteroids for treatment of leptospirosis,Win,Cochrane Database of Systematic Reviews,no,,no,,,,no,,,,,,,,,,yes,"""We will search the Cochrane Hepato‐Biliary Group Controlled Trials Register, which will be searched internally by the Cochrane Hepato‐Biliary Group Information Specialist via the Cochrane Register of Studies Web."" ""We would like to thank the Cochrane Hepato‐Biliary Group for their support in preparing this protocol, particularly Sarah Louise Klingenberg, Information Specialist and Dimitrinka Nikolova, Managing Editor.""",register used: Cochrane Hepato‐Biliary Group Controlled Trials Register (via the Cochrane Register of Studies Web),"ClinicalTrials.gov, Cochrane Library (CENTRAL), Google Scholar, OVID (Embase/Embase Classic, PsycINFO, Medline), Web of Science (Medline, Web of Science Core Collection), Cochrane Hepato‐Biliary Group Controlled Trials Register (via the Cochrane Register of Studies Web); World Health Organization International Clinical Trials Registry Platform (WHO ICTRP); EU Clinical Trials Register (www.clinicaltrialsregister.eu/), European Medicines Agency (EMA; www.ema.europa.eu/ema/), and International Standard Randomised Controlled Trial Number Registry (ISRCTN); conference proceedings; references; contacting researchers","Appendix 1. Cochrane Hepato‐Biliary Group Controlled Trials Register (via the Cochrane Register of Studies Web), CENTRAL, MEDLINE, Embase, LILACS, WoS, WHO ICTRP, ClinicalTrial.gov, EU Clinical Trials Register, ISRCTN, ASTMH, IDSA, ISTM",yes (exact search strategy for all sources),,,,,,
